,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
1736,0.0,0.0,0.0,,BVBR7,8-Reserved,,223.7,,,,,0.0,0.0,,,,222.0,8426951.0,,24.396132,0.0,118.65124,412704070,Min Xia Yu 1458@@@c\,0-Underway(Engine),,,,,,,,,,8.4,,,,"""2021-03-20T15:17:00.000Z""",1616253420.0,8-Tanker,,,,POINT (118.65124 24.396132),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1737,60.0,6.0,13.0,,5IM330,0-AllShips,,270.9,,,1,,4.3,1010000.0,,,,78.3,0.0,PUSAN,33.295258,84.0,124.037957,677023000,Taixiang,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2022-11-09T10:20:14.000Z""",1667989214.0,7-Cargo,,,,POINT (124.037957 33.295258),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1738,0.0,0.0,0.0,,TEK LI,Unknown,,298.9,,,,,0.0,0.0,,,,298.9,0.0,JAKARTA,0.986848,0.0,103.405007,525495115,Km.satriawan,15-NotDefined,,,,,,,,,,1.3,,,,"""2022-06-05T13:50:32.000Z""",1654437032.0,0-Unknown,,,,POINT (103.405007 0.986848),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1739,,,,,,,,282.4,,,,,,,,,,91.0,,,24.408818,,118.429297,636013069,,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-04-25T18:41:21.000Z""",1619376081.0,,,,,POINT (118.429297 24.408818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,34.0,4.0,8.0,,BAWH,9-NoInfo,,133.5,,,Pt,,4.0,6082000.0,,,,133.5,9260691.0,DALIAN,38.57565,54.0,121.1519,412203530,Zhen Hua,15-NotDefined,,,,,,,,,,57.7,,,,"""2020-11-13T21:26:16.000Z""",1605302776.0,7-Cargo,,,,POINT (121.1519 38.57565),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1741,98.0,10.0,18.0,Shikoku Dockyard,T8A3212,0-AllShips,International Register,316.0,Romania,5311.0,Eg Aly,7.8,7.5,11092005.0,,Palau,5877.0,316.0,8806242.0,MAMONAL,31.191667,136.0,29.725,511100124,Atlantic Rose,1-AtAnchor,P018026,Atlantic Rose Maritime Ltd,  Unknown,Thomas Miller Specialty,Malakal Harbour,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Livestock Carrier,"""2022-11-11T02:37:34.000Z""",1668134254.0,7-Cargo,08/07/1988,16.7,,POINT (29.725 31.191667),159.0,8490.0,Egyptian Exclusive Economic Zone,3868.0,200NM,3868.0,Egypt,EGY,Egypt,0.0,0.0,,,,0.0,0.0,,,,31.1503,30.45123,8490.0,243342.0,EGY,,,818.0,,,818.0,,
1742,0.0,0.0,12.0,Erdogan Usta Tersanecilik,TCA5241,0-AllShips,,0.0,Turkey,,,,0.0,0.0,,Turkey,317.0,0.0,0.0,NOUADHIBOU,18.591883,24.0,-16.11029,271073324,Aslisah,15-NotDefined,,Aziz Balikcilik ve Deniz,Aziz Balikcilik ve Deniz,Unknown,Bandirma,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-08T04:53:40.000Z""",1667883220.0,30-Fishing,10/03/2018,0.0,,POINT (-16.11029 18.591883),87.0,8369.0,Mauritanian Exclusive Economic Zone,2236.0,200NM,2236.0,Mauritania,MRT,Mauritania,0.0,0.0,,,,0.0,0.0,,,,-17.91755,18.24852,8369.0,173180.0,MRT,,,478.0,,,478.0,,
1743,40.0,10.0,20.0,,YB5572,0-AllShips,,347.5,,,,,0.0,0.0,,,,198.1,0.0,AMBON,-6.094753,90.0,106.800247,525800596,Lucky Jaya Karya,15-NotDefined,,,,,,,,,,0.2,,,,"""2022-11-05T17:32:31.000Z""",1667669551.0,30-Fishing,,,,POINT (106.800247 -6.094753),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1744,0.0,0.0,0.0,Borneo Shipping & Timber,V3ZF2,0-AllShips,,4.1,Singapore,,,4.05,0.0,0.0,,Belize,472.0,4.1,0.0,VICTORIA,10.396115,0.0,-14.793755,312981000,Winning Pioneer 7,15-NotDefined,621710112,Winning Alliance S Pte Ltd,Winning International Group,Shipowners' Club,Belize City,Propeller : Fixed Pitch,,,,3.3,S,In Service/Commission,Tug,"""2022-11-11T16:07:29.000Z""",1668182849.0,31-Towing,22/10/2010,10.0,SH,POINT (-14.793755 10.396115),126.0,8472.0,Guinean Exclusive Economic Zone,2122.0,200NM,2122.0,Guinea,GIN,Guinea,0.0,0.0,,,,0.0,0.0,,,,-15.62051,9.18114,8472.0,102163.0,GIN,,,324.0,,,324.0,,
1745,0.0,0.0,0.0,,,0-AllShips,,246.0,,,,,0.0,0.0,,,,72.0,0.0,TEMA,5.60785,0.0,-0.012038,371630000,,5-Moored,,,,,,,,,,0.0,,,,"""2020-09-14T07:13:34.000Z""",1600067614.0,7-Cargo,,,,POINT (-0.012038 5.60785),267.0,8400.0,Ghanaian Exclusive Economic Zone,2100.0,200NM,2100.0,Ghana,GHA,Ghana,0.0,0.0,,,,0.0,0.0,,,,-0.85027,3.50201,8400.0,227500.0,GHA,,,288.0,,,288.0,,
1746,95.0,11.0,17.0,Kyokuyo Shipyard Corp,D7CS,0-AllShips,Korean Register,81.4,South Korea,5537.0,Ec_mec,7.11,6.9,11280800.0,,"Korea, South",4458.0,77.0,9126261.0,MAJURO ATOLL,7.962778,120.0,-159.684095,441987000,Jochoh,0-Underway(Engine),JJR-181033,Oswego Ltd,Boyang Ltd,Unknown,Jeju,Propeller : Fixed Pitch,,,Other Cargo Ship,12.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T15:44:38.000Z""",1668181478.0,7-Cargo,25/09/1995,15.8,,POINT (-159.684095 7.962778),90.0,8443.0,Palmyra Atoll Exclusive Economic Zone,8669.0,200NM,2204.0,Palmyra Atoll,UMI,United States,0.0,0.0,,,,0.0,0.0,,,,-162.89881,6.68794,8443.0,353670.0,USA,,,840.0,,,581.0,,
1747,0.5,0.5,1.0,,,Unknown,,266.0,,,,,0.0,0.0,,,,266.0,0.0,MERAUKE,-6.849158,1.0,132.561205,525700328,Km.sanjaya-16,15-NotDefined,,,,,,,,,,0.3,,,,"""2022-11-03T05:27:12.000Z""",1667453232.0,0-Unknown,,,,POINT (132.561205 -6.849158),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1748,135.0,6.0,26.0,Shikoku Dockyard,9V9352,9-NoInfo,Nippon Kaiji Kyokai,224.0,Singapore,13300.0,Frpov,9.72,8.4,11110610.0,,Singapore,14276.0,285.0,9517903.0,RADA DI VADO,42.51795,163.0,3.111133,566341000,Star Care,5-Moored,396958,Star Reefers Pool Inc,Grace Ocean Pte Ltd,Japan P&I Club,Singapore,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:36:58.000Z""",1668184618.0,7-Cargo,27/07/2009,22.0,,POINT (3.111133 42.51795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,71.0,8.0,16.0,Fujian Funing Shipyard Ind,0,0-AllShips,,175.6,China,4100.0,P,5.6,5.6,0.0,,"China, People's Republic Of",4100.0,159.0,9809318.0,DONGSHAN,23.177352,101.0,117.383107,412440611,Fuyuanyuleng009,5-Moored,,Xiamen Haixintian Pelagic,  Unknown,Unknown,,"Propeller : Yes, Type Unknown",,,,10.5,S,In Service/Commission,Fish Carrier,"""2022-11-09T06:11:05.000Z""",1667974265.0,7-Cargo,25/06/2017,0.0,SH,POINT (117.383107 23.177352),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1750,67.0,8.0,14.0,Kanasashi - Shizuoka,D8DK,0-AllShips,Korean Register,121.0,South Korea,3046.0,Fg Pacific Ocean,5.518,5.2,11200500.0,,"Korea, South",2713.0,121.0,9172909.0,MAJURO ATOLL,17.057297,89.0,129.243717,440283000,Seiyu,0-Underway(Engine),JJR-151007,Green World Co Ltd,Green World Co Ltd,Unknown,Jeju,Propeller : Fixed Pitch,,,Other Cargo Ship,11.8,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:11:09.000Z""",1668183069.0,7-Cargo,31/07/1997,14.0,,POINT (129.243717 17.057297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,65.0,9.0,11.0,,3FSB,0-AllShips,,45.2,,,Order,,2.2,2201900.0,,,,70.0,8402589.0,ILLICHIVSK,46.386183,79.0,31.095583,354831000,Helt,1-AtAnchor,,,,,,,,,,0.0,,,,"""2022-03-03T09:52:56.000Z""",1646301176.0,7-Cargo,,,,POINT (31.095583 46.386183),222.0,5695.0,Overlapping claim Ukrainian Exclusive Economic Zone,2196.0,Overlapping claim,2196.0,Ukraine,UKR,Ukraine,0.0,0.0,,,,0.0,0.0,,,,33.63465,44.95192,5695.0,136198.0,UKR,,,804.0,,,804.0,,
1752,13.0,5.0,10.0,Rigas Buvetava,CA7780,0-AllShips,,273.0,United Kingdom,650.0,Ilque,4.85,5.0,11070400.0,,Chile,498.0,49.0,9255036.0,PUERTO MONTT,-41.719128,44.0,-72.490227,725003185,Grip Patagonia,0-Underway(Engine),3451,Aquaship UK Ltd,Aquaship UK Ltd,Unknown,Valparaiso,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:05:30.000Z""",1668182730.0,7-Cargo,25/06/2001,0.0,SH,POINT (-72.490227 -41.719128),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
1753,80.0,9.0,17.0,Hellenic Shyds.,SSD,0-AllShips,Russian Maritime Register,46.5,Russia,3750.0,Uke,7.2,7.2,11050800.0,,Russia,4298.0,38.0,8516627.0,PETROPAVLOVSK,55.553565,103.0,147.418682,273313270,Simfoniya,0-Underway(Engine),,Transrefflot LLC,Yuzhmorrybflot JSC,Unknown,Nakhodka,Propeller : Fixed Pitch,,,,13.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T13:46:53.000Z""",1668174413.0,7-Cargo,29/09/1987,16.8,,POINT (147.418682 55.553565),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1754,55.0,5.0,13.0,Kinoura,4DET-2,0-AllShips,,-1.0,Philippines,1430.0,Lae   _],4.172,4.1,9291200.0,,Philippines,1463.0,-1.0,850044600.0,RABAUL,-4.220865,70.0,152.163933,548003500,Bernadette Marie,0-Underway(Engine),00-0002174,Trans-Pacific Journey Fishing,Trans-Pacific Journey Fishing,Unknown,Manila,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,General Cargo Ship,"""2022-11-11T14:32:14.000Z""",1668177134.0,30-Fishing,,12.0,,POINT (152.163933 -4.220865),259.0,8324.0,Papua New Guinean Exclusive Economic Zone,2237.0,200NM,2237.0,Papua New Guinea,PNG,Papua New Guinea,0.0,0.0,,,,0.0,0.0,,,,150.71774,-5.46159,8324.0,2399638.0,PNG,,,598.0,,,598.0,,
1755,28.0,3.0,10.0,Omycca,HP7012,0-AllShips,Macosnar Corp,-1.0,Panama,,,1.8,0.0,2460.0,,Panama,232.0,263.4,0.0,PUERTO COLON,9.376518,33.0,-79.931273,351478000,Rafael,1-AtAnchor,39800PEXT,Nolkata Inc,  Unknown,Unknown,Panama,"Propeller : Yes, Type Unknown",,,,0.1,S,In Service/Commission,Supply Tender,"""2022-11-11T16:40:16.000Z""",1668184816.0,7-Cargo,,6.0,SH,POINT (-79.931273 9.376518),72.0,8423.0,Panamanian Exclusive Economic Zone,2249.0,200NM,2249.0,Panama,PAN,Panama,0.0,0.0,,,,0.0,0.0,,,,-80.34583,8.2888,8423.0,331318.0,PAN,,,591.0,,,591.0,,
1756,30.0,3.0,7.0,Zhoushan Putuo Luomen Shrpr,10235,0-AllShips,,293.0,China,,,2.3,0.0,0.0,,"China, People's Republic Of",177.0,292.0,0.0,,29.924268,42.0,122.29236,412420032,Zhe Dai Yu 10235,15-NotDefined,,Zhoushan Donghong Seafood,  Unknown,Unknown,"Zhoushan, Zhejiang","Propeller : Yes, Type Unknown",,,,10.7,S,In Service/Commission,Fish Carrier,"""2021-08-20T09:23:10.000Z""",1629451390.0,30-Fishing,,0.0,SH,POINT (122.29236 29.924268),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1757,0.0,0.0,0.0,Kochi (Eiho),HKJC7,9-NoInfo,,0.0,Colombia,3944.0,Ctg - Col,6.568,6.5,7131300.0,,Colombia,3264.0,99.0,0.0,PUERTO CRISTOBAL,10.342037,0.0,-75.504927,730151013,Orion S,5-Moored,MC-05-688,Comextun Ltda,  Unknown,Unknown,Cartagena de Indias,Propeller : Fixed Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:37:40.000Z""",1668184660.0,7-Cargo,24/09/1985,13.5,,POINT (-75.504927 10.342037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,11.0,5.0,10.0,,,0-AllShips,,290.6,,,,,0.0,0.0,,,,290.6,0.0,JURONG ISLAND,0.988868,33.0,103.393128,525015724,Tenaga Baru I,15-NotDefined,,,,,,,,,,5.8,,,,"""2022-10-09T19:35:40.000Z""",1665344140.0,52-Tug,,,,POINT (103.393128 0.988868),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1759,162.0,13.0,32.0,Chengxi Shipyard Jiangyin,BPHG,0-AllShips,China Classification Society,76.9,China,53106.0,Cn Cfd,12.62,7.2,11130500.0,,"China, People's Republic Of",32429.0,69.0,9637272.0,TIANJIN XIN GANG,31.089983,190.0,122.511035,413197000,Jia He Hang Yun 1,0-Underway(Engine),,China Shipping Bulk-Shanghai,China Shipping Bulk Carrier Co,Steamship Mutual,Shanghai,Propeller : Fixed Pitch,441319710.0,,,14.7,S,In Service/Commission,Bulk Carrier,"""2022-11-10T20:02:09.000Z""",1668110529.0,7-Cargo,,14.2,DHE,POINT (122.511035 31.089983),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1760,0.0,0.0,0.0,Honda Saiki,5IM577,0-AllShips,,3.8,United Arab Emirates,941.0,Sohar,2.621,4.0,12110200.0,,Tanzania (Zanzibar),457.0,3.8,8921717.0,MINA JABAL ALI,25.474068,0.0,55.087978,677047700,Pslfalcon,0-Underway(Engine),,Abdollahifard H,Abdollahifard H,Unknown,Zanzibar,Propeller : Fixed Pitch,,,,7.0,S,In Service/Commission,Aggregates Carrier,"""2022-11-10T06:02:41.000Z""",1668060161.0,36-Sailing,14/05/1990,9.0,,POINT (55.087978 25.474068),155.0,8360.0,United Arab Emirates Exclusive Economic Zone,2206.0,200NM,2206.0,United Arab Emirates,ARE,United Arab Emirates,0.0,0.0,,,,0.0,0.0,,,,53.89303,24.94396,8360.0,51674.0,ARE,,,784.0,,,784.0,,
1761,79.0,10.0,20.0,Lenina Stocznia Gdanska,UBIQ2,0-AllShips,Russian Maritime Register,333.0,Russia,6333.0,Fishing Ground,7.4,7.1,10100700.0,,Russia,8864.0,333.0,8500630.0,MURMANSK,68.803333,139.0,44.245,273419350,Atlantic Lady,0-Underway(Engine),,Refrybflot Shipping Co,Refrybflot Shipping Co,Ingosstrakh Insurance,St Petersburg,Propeller : Fixed Pitch,,,,2.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T14:48:33.000Z""",1668178113.0,7-Cargo,05/03/1986,18.0,,POINT (44.245 68.803333),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1762,72.0,7.0,14.0,,J7AG7,0-AllShips,,162.9,,,To Order,,0.0,8180800.0,,,,168.0,7912408.0,NEMRUT LIMANI BAY,38.833078,90.0,26.928977,325981000,Delta Reefer,1-AtAnchor,,,,,,,,,,7.1,,,,"""2021-08-24T08:45:30.000Z""",1629794730.0,7-Cargo,,,,POINT (26.928977 38.833078),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
1763,40.0,5.0,9.0,Dalian Fishing Vessel Co,BASJ,0-AllShips,China Classification Society,232.3,China,,Dalian=changhai,3.7,4.2,4141900.0,,"China, People's Republic Of",490.0,234.0,9407433.0,MISUMI KO,38.950342,55.0,121.635528,412206290,Huang Hai Ming Zhu,5-Moored,,Zhangzidao Group Dalian,Zhangzidao Group Co Ltd,Unknown,"Dalian, Liaoning",Propeller : Fixed Pitch,441209719.0,,,8.5,S,In Service/Commission,Fish Carrier,"""2022-09-18T08:05:53.000Z""",1663488353.0,7-Cargo,06/04/2006,10.0,SH,POINT (121.635528 38.950342),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1764,70.0,13.0,17.0,Kochi (Eiho),3FMK4,0-AllShips,Korean Register,142.3,South Korea,3917.0,Ki Eez,6.568,6.2,11120600.0,,Panama,3260.0,143.0,8204121.0,POHNEPI HARBOR,-3.055267,93.0,170.157433,353937000,Sanwa Fontaine,0-Underway(Engine),2200295E,Dongwon Industries Co Ltd,Dongwon Industries Co Ltd,West of England,Panama,Propeller : Fixed Pitch,1347321.0,SWFT,,11.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:21:30.000Z""",1668183690.0,7-Cargo,03/07/1982,14.4,,POINT (170.157433 -3.055267),252.0,8488.0,Kiribati Exclusive Economic Zone (Gilbert Islands),17597.0,200NM,2116.0,Gilbert Islands,KIR,Kiribati,0.0,0.0,,,,0.0,0.0,,,,172.78214,-0.25912,8488.0,1053245.0,KIR,,,296.0,,,296.0,,
1765,85.0,7.0,18.0,,T8A3566,9-NoInfo,,145.9,,,Busan,,5.0,7230800.0,,,,303.7,8819287.0,YOSU,35.0975,109.0,129.065667,511100423,Auxis,5-Moored,,,,,,,,,,0.0,,,,"""2021-07-28T00:56:41.000Z""",1627433801.0,7-Cargo,,,,POINT (129.065667 35.0975),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1766,46.0,1.0,25.0,Warto,ABCDE,0-AllShips,,227.6,Indonesia,,,,3.0,1081400.0,,Indonesia,260.0,317.4,0.0,SURABAYA,-7.272333,92.0,112.760767,525886688,Flf. Hana (aisrep),1-AtAnchor,15.17.0001.02.58582,Mayana,Mayana,Unknown,Cilacap,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-09-24T06:09:18.000Z""",1663999758.0,53-Tender,10/03/2016,0.0,,POINT (112.760767 -7.272333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,33.0,16.0,18.0,Okean SSZ,UCLW,0-AllShips,Russian Maritime Register,31.2,Russia,2886.0,Ome,5.71,5.1,9020800.0,,Russia,8289.0,123.0,8826424.0,PETROPAVLOVSK,58.757997,126.0,163.64699,273847200,Victor Gavrilov,0-Underway(Engine),,V Lenin Collective Farm,V Lenin Collective Farm,Unknown,Petropavlovsk-Kamchatskiy,Propeller : Fixed Pitch,,,,0.2,S,In Service/Commission,Fish Factory Ship,"""2022-11-11T05:04:18.000Z""",1668143058.0,30-Fishing,,12.8,SH,POINT (163.64699 58.757997),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1768,15.0,5.0,10.0,Verreault Navigation Inc,CFK9573,0-AllShips,,179.7,Norway,,Blacks Harbour,,4.5,10120300.0,,Canada,492.0,155.0,9282845.0,EASTPORT,44.89659,41.0,-67.008592,316001828,Ronja Carrier,5-Moored,823276,Solvtrans Rederi AS,Solvtrans Rederi AS,Unknown,"Halifax, NS",Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:38:06.000Z""",1668184686.0,30-Fishing,09/10/2002,10.0,SH,POINT (-67.008592 44.89659),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
1769,5.0,3.0,6.0,Bayou Marine Bayou La Bat,WDF8056,0-AllShips,,267.4,United States of America,,,,0.0,0.0,,United States Of America,130.0,263.5,0.0,SEWARD,60.087358,30.0,-149.351967,367490930,Northern Spirit,15-NotDefined,613825,Snug Harbor Marine LLC,Snug Harbor Seafoods Inc,Unknown,"Kenai, AK",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-09-01T18:12:58.000Z""",1662055978.0,30-Fishing,1979-00-00,0.0,SH,POINT (-149.351967 60.087358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,91.0,10.0,17.0,Yvc Ysselwerf,ODVY,0-AllShips,,-1.0,,5450.0,,7.56,0.0,0.0,,Lebanon,3999.0,131.6,8810786.0,TARABULUS,34.459393,109.0,35.82082,450615000,Nina M,5-Moored,B-4370,Rptd Sold Undisclosed Interest,  Unknown,Unknown,Beirut,Propeller : Controllable Pitch,,,,0.1,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:13:06.000Z""",1668183186.0,7-Cargo,17/07/1989,16.0,,POINT (35.82082 34.459393),163.0,8374.0,Lebanese Exclusive Economic Zone,2098.0,200NM,2098.0,Lebanon,LBN,Lebanon,0.0,0.0,,,,0.0,0.0,,,,34.90392,33.90942,8374.0,20184.0,LBN,,,422.0,,,422.0,,
1771,110.0,17.0,20.0,Kyokuyo Shipyard Corp,3FLP5,0-AllShips,Nippon Kaiji Kyokai,194.0,Singapore,7293.0,Jp Smz,7.114,6.6,10230430.0,,Panama,6586.0,171.0,9819923.0,SIMIZU KO,35.041738,134.0,138.511385,355739000,Harima,5-Moored,5004818,United Japan Corp,Wang Tat Corp Pte Ltd,Standard Club,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:32:29.000Z""",1668184349.0,7-Cargo,16/05/2018,16.0,,POINT (138.511385 35.041738),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
1772,0.0,0.0,0.0,Ouchi Zosensho KK,V3BZ3,0-AllShips,,28.4,Belize,479.0,,3.14,0.0,0.0,,Belize,497.0,28.4,0.0,DA NANG,24.168187,0.0,119.551377,312273000,Hidetoku Star,15-NotDefined,621710138,Vibrant Profits Group Ltd,  Unknown,Unknown,Belize City,Propeller : Fixed Pitch,,,,4.7,S,In Service/Commission,General Cargo Ship,"""2021-10-26T16:30:59.000Z""",1635265859.0,7-Cargo,14/10/1989,8.5,,POINT (119.551377 24.168187),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
1773,68.0,6.0,15.0,,HSB2369,3-HazCatC,,233.8,,,Mahachai,,4.5,12162039.0,,,,0.0,7905833.0,,13.542085,81.0,100.27708,567008100,M.v. Itfa3,5-Moored,,,,,,,,,,0.0,,,,"""2021-12-17T08:52:52.000Z""",1639731172.0,7-Cargo,,,,POINT (100.27708 13.542085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,55.0,7.0,15.0,Blaalid AS,LAKU,5-Reserved,Det Norske Veritas,15.2,Norway,3090.0,Ch 16 / 90243741,5.55,4.2,3211234.0,,Norway,2241.0,17.0,9420679.0,BODO,66.165307,72.0,12.420477,259183000,Ro Master,0-Underway(Engine),,Rostein AS,Rostein AS,Unknown,Aalesund,Propeller : Controllable Pitch,,,,10.5,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:34:56.000Z""",1668184496.0,7-Cargo,28/02/2007,0.0,SH,POINT (12.420477 66.165307),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
